source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
acentral,Trung có sẵn nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ về nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ nhỏ,không trung tâm,0.0,0.003875968992248062,0.0,0.003875968992248062,0.009310986964618252,"{'rouge1': Score(precision=0.0019569471624266144, recall=0.2, fmeasure=0.003875968992248062), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0019569471624266144, recall=0.2, fmeasure=0.003875968992248062)}"
acerate,Số mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười, tính từ|- có dạng kim; có đầu nhọn,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
acerbically,ar3colorunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunitunit,xem acerbic,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
acervate [əsə:veit],Armage [ s sẵn sàng],  tính từ|- (thực vật học) mọc thành chùm,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
acescent [əsesənt],___________________________________________________________________________________ _________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________,  tính từ|- hoá chua; chua,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
acetabuliform,lành lành lành lành lành lành cảnh lành lành lành cảnh lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành cảnh cảnh cảnh cảnh lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành, tính từ|- dạng cối; dạng chén,0.0,0.0038797284190106693,0.0,0.0038797284190106693,0.0,"{'rouge1': Score(precision=0.00196078431372549, recall=0.18181818181818182, fmeasure=0.0038797284190106693), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.00196078431372549, recall=0.18181818181818182, fmeasure=0.0038797284190106693)}"
acetabulum,lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành cảnhmmmmmmmmmmmmmmmmmmm lành lành lành lành cómmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm lành lành lành lành lành lành có lành cómmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm lành lành cómmmmmmmmmmmmmmmmmmmm có có thoát có thoát có thoát có thoát có thoát có thoát có thoát có có có thoát có thoát có thoát có có thoát có có có có có có có mật có có có mật có mật có mật có có mật có mật có mật có mật có mật có mật có mật có mật có thoát cóm có có có có mật có mật có mật có mật có cóm cóm cóm cóm có mật cóm mật có mật có mật có mật có mật có mật có mật cóm mật mật có có mật mật có mật mật có có mật có mật có mật cóm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm tìm có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có lành có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có, danh từ|- ổ cối; đĩa nhau,0.0,0.006279434850863423,0.003149606299212599,0.006279434850863423,0.0,"{'rouge1': Score(precision=0.0031746031746031746, recall=0.2857142857142857, fmeasure=0.006279434850863423), 'rouge2': Score(precision=0.001589825119236884, recall=0.16666666666666666, fmeasure=0.003149606299212599), 'rougeL': Score(precision=0.0031746031746031746, recall=0.2857142857142857, fmeasure=0.006279434850863423)}"
acetate [æsitit],hayt [ phân số [,  danh từ|- (hoá học) axetat,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
acetate film,Số mười mười ba,(tech) phim axêtat,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
acetic [əsi:tik],tết,  tính từ|- (hoá học) axetic; (thuộc) giấm|=acetic acid|+ axit axetic|=acetic fermentation|+ sự lên men giấm,0.0,0.08,0.0,0.08,0.0,"{'rouge1': Score(precision=0.5, recall=0.043478260869565216, fmeasure=0.08), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.043478260869565216, fmeasure=0.08)}"
acetic acid,"Thật ra, chúng chúng chúng ta là như vậy cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng vì vì vì chỉ cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục cục lý lý lý lý lý trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu lý lý lý lý lý lý lý lý lý lý lý lý lý lý lý lý lý lý lý lý lý lý trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu trêu lý lý lý lý lý lý lý lý lý lý lý lý lý lý lý lý",(hóa) axit axetic,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
acetifier,Chính thỏa cặp cặp cặp đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi thỏa thỏa thỏa thỏa thỏa thỏa cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi cặp cặp đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp cặp đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi đôi,xem acetify,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
acetify [əsetifai],Làm mờ bộ hợp bộ hợp bộ hợp nhất,  ngoại động từ|- làm thành giấm|*  nội động từ|- hoá chua; hoá thành giấm,0.0,0.22857142857142854,0.0,0.17142857142857143,0.0,"{'rouge1': Score(precision=0.2857142857142857, recall=0.19047619047619047, fmeasure=0.22857142857142854), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.21428571428571427, recall=0.14285714285714285, fmeasure=0.17142857142857143)}"
acetone [æsitoun],mớit,  danh từ|- axeton,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
acetonic,Comment tích tích hợp hợp hợp hợp hợp hợp hợp hợp hợp hợpunitunitunitunit tích tích hợp hợp hợp hợp hợp hợp hợp hợp hợp hợpunitunitunitunitunitunitunitunitunitunitunitunitunitunitunit cộng cộng cộng cộng cộng hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp hợp cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng cộng,xem acetone,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
