source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
We're to blame.,Chúng ta phải chịu trách nhiệm.,chúng ta đáng trách,7.809849842300641,0.5882352941176471,0.4,0.5882352941176471,0.5943152454780362,"{'rouge1': Score(precision=0.45454545454545453, recall=0.8333333333333334, fmeasure=0.5882352941176471), 'rouge2': Score(precision=0.3, recall=0.6, fmeasure=0.4), 'rougeL': Score(precision=0.45454545454545453, recall=0.8333333333333334, fmeasure=0.5882352941176471)}"
Which is better?,Cái nào tốt hơn?,cái nào tốt hơn?,66.87403049764218,1.0,1.0,1.0,0.996,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Stop drinking. You're the designated driver.,"Đừng uống nữa, anh là người lái xe mà.",ngừng uống bạn là người lái xe được chỉ định.,25.965358893403383,0.7142857142857142,0.5384615384615384,0.7142857142857142,0.5113636363636364,"{'rouge1': Score(precision=0.7692307692307693, recall=0.6666666666666666, fmeasure=0.7142857142857142), 'rouge2': Score(precision=0.5833333333333334, recall=0.5, fmeasure=0.5384615384615384), 'rougeL': Score(precision=0.7692307692307693, recall=0.6666666666666666, fmeasure=0.7142857142857142)}"
We're not as young as Tom.,Chúng ta không trẻ như Tom.,chúng tôi không còn trẻ như tom.,13.540372457315735,0.7368421052631579,0.47058823529411764,0.7368421052631579,0.7120253164556962,"{'rouge1': Score(precision=0.875, recall=0.6363636363636364, fmeasure=0.7368421052631579), 'rouge2': Score(precision=0.5714285714285714, recall=0.4, fmeasure=0.47058823529411764), 'rougeL': Score(precision=0.875, recall=0.6363636363636364, fmeasure=0.7368421052631579)}"
Your order has been submitted.,Yêu cầu của anh đã được gửi đến.,đề nghị của bạn đã được chấp nhận.,11.339582221952005,0.380952380952381,0.10526315789473685,0.380952380952381,0.3506944444444444,"{'rouge1': Score(precision=0.36363636363636365, recall=0.4, fmeasure=0.380952380952381), 'rouge2': Score(precision=0.1, recall=0.1111111111111111, fmeasure=0.10526315789473685), 'rougeL': Score(precision=0.36363636363636365, recall=0.4, fmeasure=0.380952380952381)}"
We believe in the existence of God,Chúng ta tin vào sự tồn tại của Chúa,chúng tôi tin vào sự tồn tại của thần,58.73949094699213,0.7741935483870969,0.689655172413793,0.7741935483870969,0.7687074829931974,"{'rouge1': Score(precision=0.8, recall=0.75, fmeasure=0.7741935483870969), 'rouge2': Score(precision=0.7142857142857143, recall=0.6666666666666666, fmeasure=0.689655172413793), 'rougeL': Score(precision=0.8, recall=0.75, fmeasure=0.7741935483870969)}"
Where did you get that idea?,Anh lấy ý tưởng đó ở đâu ra vậy?,Nơi mà bạn có được ý tưởng đó?,16.784459625186194,0.2222222222222222,0.125,0.2222222222222222,0.412087912087912,"{'rouge1': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.125, recall=0.125, fmeasure=0.125), 'rougeL': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222)}"
Picasso kept drawing pictures until he was 91 years old.,Ông đã tiếp tục vẽ cho đến khi ông qua tuổi 91.,picasso tiếp tục vẽ tranh cho đến khi ông 91 tuổi.,30.576902884505124,0.8571428571428571,0.6153846153846154,0.7857142857142857,0.774793388429752,"{'rouge1': Score(precision=0.8571428571428571, recall=0.8571428571428571, fmeasure=0.8571428571428571), 'rouge2': Score(precision=0.6153846153846154, recall=0.6153846153846154, fmeasure=0.6153846153846154), 'rougeL': Score(precision=0.7857142857142857, recall=0.7857142857142857, fmeasure=0.7857142857142857)}"
Tom is connected with that company,Tom Tom kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết kết nối với với với vấn điện điện điện điện điện điện điện điện điện điện điện điện với với với với với công đồng,tom được kết nối với công ty đó,2.2850994251305354,0.12162162162162161,0.0958904109589041,0.12162162162162161,0.3140845070422535,"{'rouge1': Score(precision=0.06569343065693431, recall=0.8181818181818182, fmeasure=0.12162162162162161), 'rouge2': Score(precision=0.051470588235294115, recall=0.7, fmeasure=0.0958904109589041), 'rougeL': Score(precision=0.06569343065693431, recall=0.8181818181818182, fmeasure=0.12162162162162161)}"
The fire was on the first floor,♪ The cháy là trên sàn nhà đầu tiên,ngọn lửa ở tầng một,0.0,0.2,0.0,0.1,0.0,"{'rouge1': Score(precision=0.16666666666666666, recall=0.25, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.125, fmeasure=0.1)}"
I didn't know where to go,Tôi không biết phải đi đâu,tôi không biết đi đâu,22.957488466614326,0.888888888888889,0.75,0.888888888888889,0.9490196078431373,"{'rouge1': Score(precision=0.8, recall=1.0, fmeasure=0.888888888888889), 'rouge2': Score(precision=0.6666666666666666, recall=0.8571428571428571, fmeasure=0.75), 'rougeL': Score(precision=0.8, recall=1.0, fmeasure=0.888888888888889)}"
I was elected to the Senate in 2008.,Tôi đã được bầu lên nghị viện năm 2008.,tôi đã được bầu vào thượng viện năm 2008.,37.99178428257963,0.7407407407407408,0.64,0.7407407407407408,0.7937500000000002,"{'rouge1': Score(precision=0.7692307692307693, recall=0.7142857142857143, fmeasure=0.7407407407407408), 'rouge2': Score(precision=0.6666666666666666, recall=0.6153846153846154, fmeasure=0.64), 'rougeL': Score(precision=0.7692307692307693, recall=0.7142857142857143, fmeasure=0.7407407407407408)}"
Tom leaned over and whispered in Mary's ear.,Tomed trên và nói chuyện với nhau trong trường hợp của Chúa Giê - su.,Tom cúi xuống và thì thầm vào tai mary.,2.908317710573758,0.2857142857142857,0.0,0.1142857142857143,0.09433962264150944,"{'rouge1': Score(precision=0.22727272727272727, recall=0.38461538461538464, fmeasure=0.2857142857142857), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.15384615384615385, fmeasure=0.1142857142857143)}"
Let's look under the bed,♪ Hãy cùng nhìn dưới gầm giường ♪,chúng ta hãy nhìn dưới giường,12.223075560872525,0.7826086956521738,0.47619047619047616,0.6956521739130435,0.5090725806451614,"{'rouge1': Score(precision=0.75, recall=0.8181818181818182, fmeasure=0.7826086956521738), 'rouge2': Score(precision=0.45454545454545453, recall=0.5, fmeasure=0.47619047619047616), 'rougeL': Score(precision=0.6666666666666666, recall=0.7272727272727273, fmeasure=0.6956521739130435)}"
You must be very good,Anh chắc hẳn là rất tốt,bạn phải rất giỏi,8.116697886877475,0.33333333333333326,0.125,0.33333333333333326,0.11904761904761905,"{'rouge1': Score(precision=0.3, recall=0.375, fmeasure=0.33333333333333326), 'rouge2': Score(precision=0.1111111111111111, recall=0.14285714285714285, fmeasure=0.125), 'rougeL': Score(precision=0.3, recall=0.375, fmeasure=0.33333333333333326)}"
He said they wanted to fight until every black man was free,Ông nói họ muốn chiến đấu cho đến khi tất cả người da đen được tự do,ông nói họ muốn chiến đấu cho đến khi mọi người da đen được tự do,69.64705665515706,0.8837209302325582,0.8292682926829269,0.8837209302325582,0.9305728088336784,"{'rouge1': Score(precision=0.8636363636363636, recall=0.9047619047619048, fmeasure=0.8837209302325582), 'rouge2': Score(precision=0.8095238095238095, recall=0.85, fmeasure=0.8292682926829269), 'rougeL': Score(precision=0.8636363636363636, recall=0.9047619047619048, fmeasure=0.8837209302325582)}"
What I told Tom was true.,Những gì tôi nói với Tom là đúng.,những gì tôi nói với tom là đúng,35.49481056010054,1.0,1.0,1.0,0.9866898148148149,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
You have been doing well at school so far,Đến giờ cậu vẫn học tốt ở trường,bạn đã học tốt ở trường,34.57207846419409,0.7000000000000001,0.6666666666666665,0.7000000000000001,0.6401209677419356,"{'rouge1': Score(precision=0.5833333333333334, recall=0.875, fmeasure=0.7000000000000001), 'rouge2': Score(precision=0.5454545454545454, recall=0.8571428571428571, fmeasure=0.6666666666666665), 'rougeL': Score(precision=0.5833333333333334, recall=0.875, fmeasure=0.7000000000000001)}"
Motorcycles are very cheap,♪ Những chiếc xe bán bán bán rất rẻ ♪,xe máy rất rẻ,9.287528999566801,0.4,0.2222222222222222,0.4,0.5555555555555556,"{'rouge1': Score(precision=0.2857142857142857, recall=0.6666666666666666, fmeasure=0.4), 'rouge2': Score(precision=0.15384615384615385, recall=0.4, fmeasure=0.2222222222222222), 'rougeL': Score(precision=0.2857142857142857, recall=0.6666666666666666, fmeasure=0.4)}"
Tom heard Mary call for help.,Tom nghe Mary kêu cứu.,tom nghe mary gọi giúp đỡ.,8.170609724417774,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5434782608695652,"{'rouge1': Score(precision=0.42857142857142855, recall=0.42857142857142855, fmeasure=0.42857142857142855), 'rouge2': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.42857142857142855, recall=0.42857142857142855, fmeasure=0.42857142857142855)}"
I can't risk getting captured again.,Tôi không thể mạo hiểm để bị bắt lần nữa.,Tôi không thể mạo hiểm để bị bắt một lần nữa.,74.26141117870938,0.9411764705882353,0.9375,0.9411764705882353,0.9215917772067505,"{'rouge1': Score(precision=1.0, recall=0.8888888888888888, fmeasure=0.9411764705882353), 'rouge2': Score(precision=1.0, recall=0.8823529411764706, fmeasure=0.9375), 'rougeL': Score(precision=1.0, recall=0.8888888888888888, fmeasure=0.9411764705882353)}"
You're not very funny.,Anh không buồn cười lắm đâu.,bạn không vui lắm,7.809849842300641,0.588235294117647,0.26666666666666666,0.47058823529411764,0.23255813953488375,"{'rouge1': Score(precision=0.5, recall=0.7142857142857143, fmeasure=0.588235294117647), 'rouge2': Score(precision=0.2222222222222222, recall=0.3333333333333333, fmeasure=0.26666666666666666), 'rougeL': Score(precision=0.4, recall=0.5714285714285714, fmeasure=0.47058823529411764)}"
They were freed to work for themselves,Họ được trả tự làm việc cho chính họ,họ được tự do làm việc cho chính mình,34.32945239845197,0.8,0.6086956521739131,0.8,0.7052154195011338,"{'rouge1': Score(precision=0.8333333333333334, recall=0.7692307692307693, fmeasure=0.8), 'rouge2': Score(precision=0.6363636363636364, recall=0.5833333333333334, fmeasure=0.6086956521739131), 'rougeL': Score(precision=0.8333333333333334, recall=0.7692307692307693, fmeasure=0.8)}"
"I met Tom before I graduated from high school, but didn't meet Mary until many years later.","Tôi gặp Tom trước khi tốt nghiệp trung học, nhưng không gặp Mary cho đến nhiều năm sau.","tôi đã gặp tom trước khi tôi tốt nghiệp trung học, nhưng không gặp mary cho đến nhiều năm sau đó.",49.627483216311816,0.9666666666666666,0.9655172413793104,0.9666666666666666,0.877533039647577,"{'rouge1': Score(precision=1.0, recall=0.9354838709677419, fmeasure=0.9666666666666666), 'rouge2': Score(precision=1.0, recall=0.9333333333333333, fmeasure=0.9655172413793104), 'rougeL': Score(precision=1.0, recall=0.9354838709677419, fmeasure=0.9666666666666666)}"
Which is correct?,Cái nào là đúng?,cái nào đúng,12.70331870386537,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.7986111111111112,"{'rouge1': Score(precision=0.8333333333333334, recall=1.0, fmeasure=0.9090909090909091), 'rouge2': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665), 'rougeL': Score(precision=0.8333333333333334, recall=1.0, fmeasure=0.9090909090909091)}"
She is an utter stranger to me,Cô ấy là người xa lạ với tôi,cô ấy là một người hoàn toàn xa lạ với tôi,29.366977846282133,0.7857142857142858,0.6153846153846154,0.7857142857142858,0.7279497663551402,"{'rouge1': Score(precision=1.0, recall=0.6470588235294118, fmeasure=0.7857142857142858), 'rouge2': Score(precision=0.8, recall=0.5, fmeasure=0.6153846153846154), 'rougeL': Score(precision=1.0, recall=0.6470588235294118, fmeasure=0.7857142857142858)}"
I can't believe Tom just did that,Tôi không thể tin được Tom vừa mới làm điều đó,tôi không thể tin tom vừa làm vậy,15.851165692617155,0.7586206896551724,0.5925925925925926,0.7586206896551724,0.8101794934841405,"{'rouge1': Score(precision=0.6875, recall=0.8461538461538461, fmeasure=0.7586206896551724), 'rouge2': Score(precision=0.5333333333333333, recall=0.6666666666666666, fmeasure=0.5925925925925926), 'rougeL': Score(precision=0.6875, recall=0.8461538461538461, fmeasure=0.7586206896551724)}"
"After we finish digging the trench, planting the flowers will be easy.","Sau khi chúng ta hoàn thành công việc, việc trồng hoa sẽ dễ dàng hơn.","sau khi chúng tôi đào xong rãnh, trồng hoa sẽ dễ dàng.",26.22067643618597,0.5853658536585366,0.46153846153846156,0.5853658536585366,0.676923076923077,"{'rouge1': Score(precision=0.5, recall=0.7058823529411765, fmeasure=0.5853658536585366), 'rouge2': Score(precision=0.391304347826087, recall=0.5625, fmeasure=0.46153846153846156), 'rougeL': Score(precision=0.5, recall=0.7058823529411765, fmeasure=0.5853658536585366)}"
I don't want to study German.,Tôi không muốn học tiếng Đức.,tôi không muốn học tiếng Đức,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Relax,Bỏ & đơn,thư giãn,0.0,0.4,0.0,0.4,0.0,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}"
Let's not talk to her,Chúng ta không nói chuyện với cô ấy,đừng nói chuyện với cô ấy,51.69731539571708,0.8181818181818181,0.8,0.8181818181818181,0.8032258064516131,"{'rouge1': Score(precision=0.6923076923076923, recall=1.0, fmeasure=0.8181818181818181), 'rouge2': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rougeL': Score(precision=0.6923076923076923, recall=1.0, fmeasure=0.8181818181818181)}"
"Tom, are you awake?","Tom, anh còn thức không?","tom, bạn còn thức không",26.269098944241588,0.823529411764706,0.6666666666666666,0.823529411764706,0.7934426229508196,"{'rouge1': Score(precision=0.875, recall=0.7777777777777778, fmeasure=0.823529411764706), 'rouge2': Score(precision=0.7142857142857143, recall=0.625, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.875, recall=0.7777777777777778, fmeasure=0.823529411764706)}"
He is in the habit of staying up late at night,Anh ấy có thói quen thức khuya,anh ấy có thói quen thức khuya,80.91067115702207,1.0,1.0,1.0,0.9985422740524781,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
It's a very quiet room.,Đó là một phòng rất yên tĩnh.,đó là một căn phòng rất yên tĩnh,41.11336169005198,0.9166666666666666,0.8181818181818182,0.9166666666666666,0.864795918367347,"{'rouge1': Score(precision=1.0, recall=0.8461538461538461, fmeasure=0.9166666666666666), 'rouge2': Score(precision=0.9, recall=0.75, fmeasure=0.8181818181818182), 'rougeL': Score(precision=1.0, recall=0.8461538461538461, fmeasure=0.9166666666666666)}"
They expected the British to win,Họ nghĩ người Anh sẽ thắng,họ mong đợi người Anh chiến thắng,15.207218222740094,0.6666666666666665,0.375,0.6666666666666665,0.4574275362318841,"{'rouge1': Score(precision=0.75, recall=0.6, fmeasure=0.6666666666666665), 'rouge2': Score(precision=0.42857142857142855, recall=0.3333333333333333, fmeasure=0.375), 'rougeL': Score(precision=0.75, recall=0.6, fmeasure=0.6666666666666665)}"
He's very angry.,Hắn rất giận dữ.,Anh ấy rất tức giận.,11.51015341649912,0.5333333333333333,0.30769230769230765,0.5333333333333333,0.25423728813559315,"{'rouge1': Score(precision=0.5714285714285714, recall=0.5, fmeasure=0.5333333333333333), 'rouge2': Score(precision=0.3333333333333333, recall=0.2857142857142857, fmeasure=0.30769230769230765), 'rougeL': Score(precision=0.5714285714285714, recall=0.5, fmeasure=0.5333333333333333)}"
Is she beautiful?,Cô ấy có đẹp không?,Cô ấy có đẹp không?,100.00000000000004,1.0,1.0,1.0,0.9976851851851852,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Is it something I can help with?,Tôi có thể giúp được gì không?,nó có thể giúp được gì không?,84.08964152537145,0.8421052631578948,0.823529411764706,0.8421052631578948,0.8737244897959183,"{'rouge1': Score(precision=0.8, recall=0.8888888888888888, fmeasure=0.8421052631578948), 'rouge2': Score(precision=0.7777777777777778, recall=0.875, fmeasure=0.823529411764706), 'rougeL': Score(precision=0.8, recall=0.8888888888888888, fmeasure=0.8421052631578948)}"
Do people still actually use that word?,Có ai vẫn còn thực sự sử dụng từ đó?,mọi người vẫn thực sự sử dụng từ đó?,59.00468726392806,0.6923076923076923,0.6666666666666666,0.6923076923076923,0.785891089108911,"{'rouge1': Score(precision=0.6923076923076923, recall=0.6923076923076923, fmeasure=0.6923076923076923), 'rouge2': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.6923076923076923, recall=0.6923076923076923, fmeasure=0.6923076923076923)}"
Can you tell me your name?,Cô có thể cho tôi biết tên cô không?,bạn có thể nói tôi tên của bạn được không?,11.884631831419354,0.6666666666666667,0.42857142857142855,0.5999999999999999,0.46890927624872564,"{'rouge1': Score(precision=0.7692307692307693, recall=0.5882352941176471, fmeasure=0.6666666666666667), 'rouge2': Score(precision=0.5, recall=0.375, fmeasure=0.42857142857142855), 'rougeL': Score(precision=0.6923076923076923, recall=0.5294117647058824, fmeasure=0.5999999999999999)}"
We'll try to make a good impression,Chúng tôi sẽ cố gắng để làm cho một tốt đẹp,chúng tôi sẽ cố gắng để tạo ấn tượng tốt,36.72056269893593,0.7096774193548386,0.5517241379310344,0.7096774193548386,0.6849868660335421,"{'rouge1': Score(precision=0.6875, recall=0.7333333333333333, fmeasure=0.7096774193548386), 'rouge2': Score(precision=0.5333333333333333, recall=0.5714285714285714, fmeasure=0.5517241379310344), 'rougeL': Score(precision=0.6875, recall=0.7333333333333333, fmeasure=0.7096774193548386)}"
We still have a chance.,Chúng ta vẫn còn cơ hội.,chúng ta vẫn còn cơ hội,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Bill accepted my statement as true,Ta đã tuyên nhận lời tuyên ngôn của ta là đúng.,hóa đơn chấp nhận tuyên bố của tôi là đúng,8.51659301881964,0.625,0.26666666666666666,0.5625,0.3647058823529412,"{'rouge1': Score(precision=0.625, recall=0.625, fmeasure=0.625), 'rouge2': Score(precision=0.26666666666666666, recall=0.26666666666666666, fmeasure=0.26666666666666666), 'rougeL': Score(precision=0.5625, recall=0.5625, fmeasure=0.5625)}"
Tom's car was parked in front of the convenience store.,Xe của Tom đỗ trước cửa hàng tạp hóa.,xe của tom đã đậu trước cửa hàng tiện lợi.,16.058516370438436,0.689655172413793,0.5925925925925927,0.689655172413793,0.616925669350309,"{'rouge1': Score(precision=0.7142857142857143, recall=0.6666666666666666, fmeasure=0.689655172413793), 'rouge2': Score(precision=0.6153846153846154, recall=0.5714285714285714, fmeasure=0.5925925925925927), 'rougeL': Score(precision=0.7142857142857143, recall=0.6666666666666666, fmeasure=0.689655172413793)}"
Things got heated.,Mọi thứ trở nên căng thẳng.,mọi thứ đã nóng lên.,7.809849842300641,0.7058823529411764,0.26666666666666666,0.588235294117647,0.4189435336976321,"{'rouge1': Score(precision=0.6, recall=0.8571428571428571, fmeasure=0.7058823529411764), 'rouge2': Score(precision=0.2222222222222222, recall=0.3333333333333333, fmeasure=0.26666666666666666), 'rougeL': Score(precision=0.5, recall=0.7142857142857143, fmeasure=0.588235294117647)}"
I am impatient with his inability to make decisions.,Tôi đang thiếu kiên nhẫn với sự thiếu khả năng của anh ta để đưa ra quyết định.,tôi thiếu kiên nhẫn với việc anh ấy không thể đưa ra quyết định.,32.59481888833584,0.7916666666666666,0.5217391304347826,0.7083333333333333,0.680744874959751,"{'rouge1': Score(precision=0.7307692307692307, recall=0.8636363636363636, fmeasure=0.7916666666666666), 'rouge2': Score(precision=0.48, recall=0.5714285714285714, fmeasure=0.5217391304347826), 'rougeL': Score(precision=0.6538461538461539, recall=0.7727272727272727, fmeasure=0.7083333333333333)}"
Snow fell early this winter,♪ Nàng nương nương ♪,tuyết rơi đầu mùa đông này,0.0,0.25,0.14285714285714285,0.25,0.0,"{'rouge1': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25), 'rouge2': Score(precision=0.2, recall=0.1111111111111111, fmeasure=0.14285714285714285), 'rougeL': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25)}"
You have to speak English here,Anh phải nói ở đây,bạn phải nói tiếng anh ở đây,20.252884954471366,0.7499999999999999,0.42857142857142855,0.625,0.6558823529411766,"{'rouge1': Score(precision=1.0, recall=0.6, fmeasure=0.7499999999999999), 'rouge2': Score(precision=0.6, recall=0.3333333333333333, fmeasure=0.42857142857142855), 'rougeL': Score(precision=0.8333333333333334, recall=0.5, fmeasure=0.625)}"
Cuban soldiers were guarding the streets.,Lính gác canh gác trên đường phố.,binh lính Cuba đang canh giữ đường phố.,19.493995755254467,0.5,0.22222222222222224,0.5,0.5011235955056179,"{'rouge1': Score(precision=0.45454545454545453, recall=0.5555555555555556, fmeasure=0.5), 'rouge2': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224), 'rougeL': Score(precision=0.45454545454545453, recall=0.5555555555555556, fmeasure=0.5)}"
Tom is in the kitchen making tea,♪ Hiện có mặt trong nhà bếp nấu trà ♪,tom đang ở trong bếp pha trà,5.522397783539471,0.4210526315789474,0.11764705882352942,0.4210526315789474,0.2054794520547945,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5714285714285714, fmeasure=0.4210526315789474), 'rouge2': Score(precision=0.09090909090909091, recall=0.16666666666666666, fmeasure=0.11764705882352942), 'rougeL': Score(precision=0.3333333333333333, recall=0.5714285714285714, fmeasure=0.4210526315789474)}"
I can't figure Tom out,Tôi không thể hình dung ra,tôi không thể tìm ra tom,17.965205598154213,0.6666666666666666,0.5,0.6666666666666666,0.625,"{'rouge1': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rougeL': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666)}"
Tom doesn't smoke or drink,Tom không hút thuốc hoặc rượu,tom không hút thuốc hay uống,30.213753973567677,0.761904761904762,0.631578947368421,0.761904761904762,0.6614583333333333,"{'rouge1': Score(precision=0.7272727272727273, recall=0.8, fmeasure=0.761904761904762), 'rouge2': Score(precision=0.6, recall=0.6666666666666666, fmeasure=0.631578947368421), 'rougeL': Score(precision=0.7272727272727273, recall=0.8, fmeasure=0.761904761904762)}"
It was a stupid idea.,Đó là một ý tưởng ngu ngốc.,đó là một ý tưởng ngu ngốc,68.037493331712,1.0,1.0,1.0,0.9844782983615982,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
"There are so many stars in the sky, I can't count them all.","Có rất nhiều ngôi sao trên bầu trời, tôi không thể đếm hết được.","Có rất nhiều ngôi sao trên bầu trời, tôi không thể đếm hết được.",100.00000000000004,1.0,1.0,1.0,0.9998779296875,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
That's new.,Đó là điều mới mẻ.,đó là mới.,10.682175159905853,0.6666666666666666,0.28571428571428575,0.6666666666666666,0.7514880952380952,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.2, recall=0.5, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
What do you think you're doing?,Anh nghĩ anh đang làm gì vậy?,mày nghĩ mày đang làm gì vậy?,54.10822690539397,0.7000000000000001,0.5555555555555556,0.7000000000000001,0.7361111111111112,"{'rouge1': Score(precision=0.7777777777777778, recall=0.6363636363636364, fmeasure=0.7000000000000001), 'rouge2': Score(precision=0.625, recall=0.5, fmeasure=0.5555555555555556), 'rougeL': Score(precision=0.7777777777777778, recall=0.6363636363636364, fmeasure=0.7000000000000001)}"
I like to write poems,Tôi thích viết thơ,tôi thích viết thơ,59.460355750136046,1.0,1.0,1.0,0.9921875,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Can somebody get Tom a drink?,Ai có thể mời Tom một ly không?,ai đó có thể lấy tom uống không?,13.485111859503684,0.5714285714285713,0.3157894736842105,0.5714285714285713,0.5679012345679012,"{'rouge1': Score(precision=0.5454545454545454, recall=0.6, fmeasure=0.5714285714285713), 'rouge2': Score(precision=0.3, recall=0.3333333333333333, fmeasure=0.3157894736842105), 'rougeL': Score(precision=0.5454545454545454, recall=0.6, fmeasure=0.5714285714285713)}"
I hope you will be pleased with this present,Tôi hy vọng bạn sẽ rất hài lòng với hiện tại này,tôi hy vọng bạn sẽ hài lòng với món quà này,31.702331385234313,0.8292682926829269,0.6666666666666666,0.8292682926829269,0.7957957957957958,"{'rouge1': Score(precision=0.7727272727272727, recall=0.8947368421052632, fmeasure=0.8292682926829269), 'rouge2': Score(precision=0.6190476190476191, recall=0.7222222222222222, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.7727272727272727, recall=0.8947368421052632, fmeasure=0.8292682926829269)}"
The house collapsed a week later.,Căn nhà sập xuống một tuần sau đó.,Ngôi nhà bị sập một tuần sau đó.,48.549177170732335,0.7826086956521738,0.47619047619047616,0.6956521739130435,0.7471655328798186,"{'rouge1': Score(precision=0.75, recall=0.8181818181818182, fmeasure=0.7826086956521738), 'rouge2': Score(precision=0.45454545454545453, recall=0.5, fmeasure=0.47619047619047616), 'rougeL': Score(precision=0.6666666666666666, recall=0.7272727272727273, fmeasure=0.6956521739130435)}"
Move quietly.,Di chuyển lặng lẽ.,di chuyển lặng lẽ.,66.87403049764218,1.0,1.0,1.0,0.996,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
You should go back to bed now,Anh nên về giường giường ngủ đi,bạn nên đi ngủ lại,8.643019616048525,0.4444444444444445,0.125,0.4444444444444445,0.28846153846153844,"{'rouge1': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445), 'rouge2': Score(precision=0.1111111111111111, recall=0.14285714285714285, fmeasure=0.125), 'rougeL': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445)}"
